Date,AMZN,GOOG
2013-10-30,-0.004476471150104848,
2013-10-31,0.008136690709960433,
2013-11-01,-0.013913847477843608,
2013-11-04,-0.0007245235586183747,
2013-11-05,0.0004180257170074062,
2013-11-06,-0.007579711245596085,
2013-11-07,-0.036074482319715294,
2013-11-08,0.019456686643551612,
2013-11-11,0.01155134975103847,
2013-11-12,-0.013780406399571862,
2013-11-13,0.018959194192792742,
2013-11-14,0.030902654693264076,
2013-11-15,0.00480601912984491,
2013-11-18,-0.008132220978004097,
2013-11-19,-0.0033920743254766627,
2013-11-20,-0.006515384033153015,
2013-11-21,0.01736221378430155,
2013-11-22,0.009147041483999913,
2013-11-25,0.011563049436787497,
2013-11-26,0.012480196738093181,
2013-11-27,0.013905035506630687,
2013-11-29,0.017710869281356467,
2013-12-02,-0.003359122943609722,
2013-12-03,-0.019667024633316335,
2013-12-04,0.0033739376339479515,
2013-12-05,-0.0038159396124965873,
2013-12-06,0.006377662894842839,
2013-12-09,-0.005337939882130887,
2013-12-10,0.0074806274072929755,
2013-12-11,-0.014520251890375866,
2013-12-12,-0.0024625855429347733,
2013-12-13,0.0078120238753222005,
2013-12-16,0.012234851548861331,
2013-12-17,-0.0033993484257500988,
2013-12-18,0.02121035808747454,
2013-12-19,-0.0019465256142438374,
2013-12-20,0.01758282029591539,
2013-12-23,0.0017885188408174432,
2013-12-24,-0.009275527960813797,
2013-12-26,0.012917239903541397,
2013-12-27,-0.015726782093232333,
2013-12-30,-0.011902265821576153,
2013-12-31,0.013684312548159876,
2014-01-02,-0.0020583553089593668,
2014-01-03,-0.0038519168555408954,
2014-01-06,-0.007113375515583103,
2014-01-07,0.01111605917106511,
2014-01-08,0.009725682651672687,
2014-01-09,-0.00226668921924171,
2014-01-10,-0.008389068361873763,
2014-01-13,-0.016940942813231635,
2014-01-14,0.01663920179405781,
2014-01-15,-0.00420967863582884,
2014-01-16,-0.00017684058204954012,
2014-01-17,0.009579955398884225,
2014-01-21,0.018447038174050297,
2014-01-22,-0.00618548933430107,
2014-01-23,-0.011611101596180574,
2014-01-24,-0.0311656453605233,
2014-01-27,-0.0034113842758354573,
2014-01-28,0.020879252424284588,
2014-01-29,-0.02627850218540081,
2014-01-30,0.04779814029767067,
2014-01-31,-0.1165028517372753,
2014-02-03,-0.035586235622344226,
2014-02-04,0.005186483053169864,
2014-02-05,-0.00432021738041316,
2014-02-06,0.02322366083873704,
2014-02-07,0.018137405634645123,
2014-02-10,-0.0005817551913204396,
2014-02-11,0.0025461240493623474,
2014-02-12,-0.035275980325803764,
2014-02-13,0.022507906884573076,
2014-02-14,0.000419827569362029,
2014-02-18,-0.010407939802686025,
2014-02-19,-0.01788851918661287,
2014-02-20,0.0069422977414354305,
2014-02-21,-0.008728689340968475,
2014-02-24,0.01437315995295193,
2014-02-25,0.018420442229440108,
2014-02-26,0.004121846454221649,
2014-02-27,0.0009167821411067436,
2014-02-28,0.005455300552955511,
2014-03-03,-0.006427640140422914,
2014-03-04,0.011386336498260064,
2014-03-05,0.023008882660289484,
2014-03-06,-0.0005641118357561163,
2014-03-07,-0.0002686926305247979,
2014-03-10,-0.004120715035079746,
2014-03-11,-0.004625731685000152,
2014-03-12,0.0049224995577277185,
2014-03-13,0.0023445891049791363,
2014-03-14,0.00598457520968956,
2014-03-17,0.0034723468835711887,
2014-03-18,0.009896401629179109,
2014-03-19,-0.014734230232825217,
2014-03-20,-0.011479578918567044,
2014-03-21,-0.022890542588789337,
2014-03-24,-0.02461979252136099,
2014-03-25,0.008095585705809535,
2014-03-26,-0.03237551610307354,
2014-03-27,-0.014489591307021148,
2014-03-28,-0.0005319923509101769,0.002735914692533458
2014-03-31,-0.005691697967125984,-0.005407563878489428
2014-04-01,0.019489510572911855,0.018130107452577822
2014-04-02,-0.003007539823771052,-0.00028215913645357547
2014-04-03,-0.0246911400798998,0.004820824143726227
2014-04-04,-0.03235030648781885,-0.04781298939485379
2014-04-07,-0.01635594803754381,-0.009229798291879818
2014-04-08,0.028877886095142986,0.030650571992229793
2014-04-09,0.014388270922235085,0.016514531804109618
2014-04-10,-0.045313777787587474,-0.04197560982876232
2014-04-11,-0.01711129149309984,-0.019318389600627903
2014-04-14,0.013319911034559857,0.0036119516566893257
2014-04-15,0.0005379894914277226,0.007334325842721476
2014-04-16,0.023760034534892855,0.036784255031822595
2014-04-17,0.003792881292983937,-0.037418299924452725
2014-04-21,0.018177347749176925,-0.014050878723640428
2014-04-22,-0.004695705068003317,0.011641711698136268
2014-04-23,-0.014497853807384043,-0.014824813080417597
2014-04-24,0.037995895177366554,-0.003383719521046355
2014-04-25,-0.10405962432718202,-0.017247444123690645
2014-04-28,-0.024151286933829296,0.001877399402659373
2014-04-29,0.012731314887918888,0.020194985202874206
2014-04-30,0.01240690175556421,-0.001972736426976229
2014-05-01,0.012287316864678948,0.00886568861033051
2014-05-02,0.0003897073459915525,-0.006457179430097535
2014-05-05,0.006601278428657596,-0.0002273202499557568
2014-05-06,-0.041722736212006326,-0.02429771931863227
2014-05-07,-0.015828456855995012,-0.010106352646780968
2014-05-08,-0.01511135483714367,0.0020372731693740504
2014-05-09,0.013504414514023696,0.015013956506696513
2014-05-12,0.03569521501555669,0.0213425259585781
2014-05-13,0.0058601452908085975,0.005964201915621106
2014-05-14,-0.02331329886508663,-0.01215410394036344
2014-05-15,-0.00819828946251849,-0.012745813175696551
2014-05-16,0.00846709708256155,0.0012492883721992496
2014-05-19,-0.0031625320240843964,0.015684063527375024
2014-05-20,0.014817526244088285,0.0017192902139583912
2014-05-21,0.01260326732698432,0.017161226247662642
2014-05-22,-0.0003279193726752962,0.011291637036811032
2014-05-23,0.023755527109596754,0.013919495755970358
2014-05-27,-0.004558162630670564,0.02369037941869414
2014-05-28,-0.0021256725826840736,-0.0075734379809031865
2014-05-29,0.011603794202766807,-0.002852646942960598
2014-05-30,-0.003927682145080941,-0.0003392878832831111
2014-06-02,-0.011941060888577411,-0.010702002130404691
2014-06-03,-0.005356924448211716,-0.01636267554653833
2014-06-04,-0.001335582283614474,-0.0005139543995465412
2014-06-05,0.05328456383402556,0.016822420232029116
2014-06-06,0.01867669968994697,0.004377505173669047
2014-06-09,-0.006604070354910719,0.010353715298643517
2014-06-10,0.014881125657929643,-0.0027969095516298843
2014-06-11,0.008358201531125934,-0.0030552438544002806
2014-06-12,-0.028106124805570308,-0.013493365529729523
2014-06-13,0.0011039683086659462,0.000743319504236522
2014-06-16,0.004129206079793739,-0.013649353508090885
2014-06-17,-0.00612336610895257,-0.0023360737689008485
2014-06-18,0.026546996857246964,0.018899068953421475
2014-06-19,-0.022317868366810812,0.002761114553245275
2014-06-20,-0.008599641406330613,0.0026276320855085126
2014-06-23,0.009333263980698798,0.015321647364990098
2014-06-24,-0.009456584445556738,-0.0005842206415148501
2014-06-25,0.010067583982512694,0.024544784527965033
2014-06-26,-0.005358800134129986,-0.0045900779522091584
2014-06-27,-0.0034447642724235858,0.0021504060728536117
2014-06-30,0.0006467978358434689,-0.0034012079221938623
2014-07-01,0.023160880781009585,0.012764103157487381
2014-07-02,0.0013830029120699406,-0.0005751190453970811
2014-07-03,0.013843963058083835,0.004104343733316436
2014-07-07,-0.01174313108897777,-0.0042503103194460705
2014-07-08,-0.029635825381900835,-0.019353103995235696
2014-07-09,0.01884485112989521,0.008699740265576327
2014-07-10,-0.006232120567292684,-0.00868219162335172
2014-07-11,0.05424694127732333,0.01404894999271577
2014-07-14,0.02600222209685815,0.009776315767814575
2014-07-15,-0.002479747919249888,-0.0001539028218238598
2014-07-16,0.004110710736360004,-0.003631922132735747
2014-07-17,-0.00974105888908393,-0.015445073444476506
2014-07-18,0.017466158088306812,0.03653712655410013
2014-07-21,0.0030622948114330736,-0.009472009279579228
2014-07-22,0.002997445825408668,0.008900526204402563
2014-07-23,-0.007510688238032695,0.0020827182262781493
2014-07-24,0.0013115003068568723,-0.0044226565639895864
2014-07-25,-0.10146103905495894,-0.007324264872083695
2014-07-28,-0.011172972530591525,0.0026788064768514617
2014-07-29,-0.0012804413290941484,-0.008484945747532413
2014-07-30,0.007813130680723666,0.003086081314425154
2014-07-31,-0.02996289215174374,-0.027300650662744817
2014-08-01,-0.019128086466204803,-0.009721714826307562
2014-08-04,0.021234559388840543,0.012429725376908826
2014-08-05,-0.004249392783718993,-0.014197878083299722
2014-08-06,0.005014289654920821,0.0023050201676450407
2014-08-07,-0.007803777718613043,-0.0053357202770682975
2014-08-08,0.017031843175368017,0.009557233614601377
2014-08-11,0.004817916732328431,-0.0015660092241518053
2014-08-12,0.003105123623589875,-0.009110149751977907
2014-08-13,0.021562147995906333,0.021187433154873925
2014-08-14,0.02101703827771469,-0.0002262294898489635
2014-08-15,0.0012596671957254173,-0.00203810499997708
2014-08-18,0.0026939717914522027,0.015022255272060466
2014-08-19,0.0017919956307108228,0.008040940583434913
2014-08-20,0.0019376264306455201,-0.004046549694795939
2014-08-21,-0.008583963070537477,-0.0019180547378196764
2014-08-22,-0.003972916225477395,-0.001389479380805114
2014-08-25,0.007301606259101448,-0.004059271541328927
2014-08-26,0.02311261395955904,-0.004041261802693154
2014-08-27,0.0039416158041359175,-0.01194244869928897
2014-08-28,-0.009250706879446208,-0.0031572932090613306
2014-08-29,-0.002886332381345829,0.0042075575488994274
2014-09-02,0.00980312632378448,0.00997455971093467
2014-09-03,-0.009921048649565436,0.001056029696371254
2014-09-04,0.020294138838729242,0.006966008992591488
2014-09-05,0.0012421611672344094,0.00702022838588023
2014-09-08,-0.011732023255328869,0.006191535940212335
2014-09-09,-0.03746968381864889,-0.014879855222878624
2014-09-10,0.004780094751877462,0.003590722404575754
2014-09-11,-0.0024477245650377667,-0.0030056725920153717
2014-09-12,0.002025097643423784,-0.009905309563411771
2014-09-15,-0.022288263064095124,-0.004387469401114274
2014-09-16,0.01187771294388268,0.011881666605554841
2014-09-17,-0.011538100146307106,0.008276746267192948
2014-09-18,0.0030816194423813046,0.007665883246907504
2014-09-19,0.019259492479235172,0.011490315450088986
2014-09-22,-0.020799115153596986,-0.014719917385000524
2014-09-23,-0.0026847037835687946,-0.010680457136836477
2014-09-24,0.014052765511165095,0.011735489889843949
2014-09-25,-0.019319466128945792,-0.022235536782064927
2014-09-26,0.003968085070645065,0.003541113340511085
2014-09-29,-0.004309881948972491,-0.0012830596424259616
2014-09-30,0.00192469794992256,0.0017335472641199887
2014-10-01,-0.015565221049131541,-0.015869358628854552
2014-10-02,0.002988012776048283,0.0031800322180232632
2014-10-03,0.013507143562731864,0.009080195757222933
2014-10-06,-0.0016744829858935503,0.003591772283498077
2014-10-07,-0.016333829669237344,-0.023855495604562005
2014-10-08,0.01788443428320233,0.015419548863539594
2014-10-09,-0.022976539744672068,-0.020505725950137742
2014-10-10,-0.012700429612386557,-0.029657413223403567
2014-10-13,-0.015991519016912065,-0.020934236972098515
2014-10-14,0.006051125144119577,0.008831638774061462
2014-10-15,-0.007618688093336726,-0.014813402550004526
2014-10-16,-0.010216432567510907,-0.01046908922204262
2014-10-17,0.0025721703490328767,-0.025762293291279895
2014-10-20,0.008428350849755293,0.018740728050317266
2014-10-21,0.029348588953683332,0.010884406240925347
2014-10-22,-0.0075123719261290705,0.01164987812504141
2014-10-23,0.0006707628738065313,0.020935257685758803
2014-10-24,-0.08708689910327135,-0.007750826815329821
2014-10-27,0.010086229058262827,0.0018323857283511465
2014-10-28,0.019195899110924574,0.01492225071059771
2014-10-29,-0.004985489882515075,0.0007830549845766689
2014-10-30,0.016689776290915295,0.0017824169541700915
2014-10-31,0.021141175729614003,0.015810824367734115
2014-11-03,0.0008508451885895139,-0.006928172794514902
2014-11-04,-0.009564116193101335,-0.0020011860139737413
2014-11-05,-0.02099086645501377,-0.014890763898908706
2014-11-06,0.0004045832630584544,-0.007132685218048834
2014-11-07,0.010796433641957745,-0.0019020424164417433
2014-11-10,0.01735665571999282,0.011906483518295654
2014-11-11,0.022362888602370356,0.005101188408162784
2014-11-12,-0.0016038348634330756,-0.0054300383169296005
2014-11-13,0.01582866053381798,-0.0035325497087334893
2014-11-14,0.03520465178157001,-0.0017985437069317804
2014-11-17,-0.014657603425651452,-0.014599040178493993
2014-11-18,0.005802656004081382,-0.002762373626685037
2014-11-19,0.004942656682430793,0.0036566115320205844
2014-11-20,0.012175274426689132,-0.004030526007213835
2014-11-21,0.006303069243084204,0.004979831779896518
2014-11-24,0.009008356645347357,0.003287579825362935
2014-11-25,-0.0017891564945635657,0.0033508275231130796
2014-11-26,-0.00439728423344842,-0.0013131035339127635
2014-11-28,0.015084857626778948,0.002698261892269529
2014-12-01,-0.03804021479067347,-0.014931105856445961
2014-12-02,0.0009505311122191478,-9.366297595769296e-05
2014-12-03,-0.0305246361413495,-0.004563116342245356
2014-12-04,0.001357724807881839,0.01121077581183125
2014-12-05,-0.013660556048408374,-0.022681846199264267
2014-12-08,-0.019345991649410702,0.0032691945808445426
2014-12-09,0.018930062534918496,0.012052809319315893
2014-12-10,-0.021542391762237455,-0.013800115347246523
2014-12-11,0.0049576235918150765,0.004324725692743783
2014-12-12,-0.00013013958683683356,-0.018491473312755316
2014-12-15,-0.004075715991640557,-0.009414461848143818
2014-12-16,-0.03663510235531076,-0.036488757309383266
2014-12-17,0.012863428305265469,0.01899524863961082
2014-12-18,-0.003855111755441522,0.012224698784791242
2014-12-19,0.007262018500955475,0.010219575706796444
2014-12-22,0.02189915254564472,0.016365762824876538
2014-12-23,-0.0008158745593126145,0.01083899035207872
2014-12-24,-0.010700562216992601,-0.003436069159023659
2014-12-26,0.01980071556809382,0.009898514816126537
2014-12-29,0.009498890418686819,-0.006952580115690662
2014-12-30,-0.005591806296370405,0.00016970298376469705
2014-12-31,0.00016109436024795815,-0.007607736154177345
2015-01-02,-0.005914040122495067,-0.0030251025902241504
2015-01-05,-0.02073069374229033,-0.021066017131338873
2015-01-06,-0.02309805250552857,-0.023449894448102245
2015-01-07,0.010543956937772861,-0.0017147023070581888
2015-01-08,0.006812759380520335,0.0031480747515147847
2015-01-09,-0.011818170381278284,-0.013035130874435766
2015-01-12,-0.018765211590182393,-0.007322681977642601
2015-01-13,0.011362407445480715,0.007342803286004662
2015-01-14,-0.004999968410075042,0.00940782446887284
2015-01-15,-0.021785701035730624,0.0018351018116129303
2015-01-16,0.013121402610751216,0.012457195791290546
2015-01-20,-0.004481346448052067,-0.0023251464991486536
2015-01-21,0.0266255183222718,0.02173871514148357
2015-01-22,0.04303046145131587,0.03107344114680592
2015-01-23,0.006648407611927956,0.010350628676416623
2015-01-26,-0.008777508890486037,-0.008817342237415406
2015-01-27,-0.009441849857626305,-0.03146847897819185
2015-01-28,-0.009301429174865683,-0.016779921748565366
2015-01-29,0.025566165189589755,0.001293195464291885
2015-01-30,0.12849514892877184,0.04566518997784769
2015-02-02,0.027651261355507578,-0.011364219923042523
2015-02-03,-0.002527378513748023,0.0014370965793274345
2015-02-04,0.0032953190647652506,-0.01231959885032838
2015-02-05,0.024749489304619617,0.009178080337726853
2015-02-06,0.0010425830406616764,0.006461521427925515
2015-02-09,-0.00998884955846854,-0.005987747206544643
2015-02-10,0.006563030833522425,0.017112062995616996
2015-02-11,0.005720888815523967,-0.00180814146230492
2015-02-12,0.005396701104405952,0.012902154961235125
2015-02-13,0.012279459098634262,0.011136311469507798
2015-02-17,-0.01690343200013241,-0.011302033432119614
2015-02-18,-0.005502082900133491,-0.005801266575095836
2015-02-19,0.014966312035109902,0.005856510280885782
2015-02-20,0.012220527796125482,-0.007247068301194512
2015-02-23,-0.009217168822113446,-0.01314848756026962
2015-02-24,-0.004085748360366676,0.007827738903183189
2015-02-25,0.017750023321773792,0.014408209524961144
2015-02-26,-0.001480172383095798,0.021122354557528148
2015-02-27,-0.012131520665915154,0.005242912003267963
2015-03-02,0.014364015123052923,0.022908945370422533
2015-03-03,-0.0027264055823154843,0.004017538278594294
2015-03-04,-0.004926161193133822,-0.0004708218128492701
2015-03-05,0.013263489096297565,0.003412585269746566
2015-03-06,-0.020159086597809534,-0.013377137603355174
2015-03-09,-0.004033482888479241,0.0020501472193816964
2015-03-10,-0.024196744784348488,-0.024630639181200648
2015-03-11,-0.008534029363169621,-0.006924745133678335
2015-03-12,0.021253517088100537,0.007825202253462544
2015-03-13,-0.009827987507792043,-0.014853025583039617
2015-03-16,0.0074469833398575465,0.013051230806761743
2015-03-17,-0.0038374794735981962,-0.006640421690932547
2015-03-18,0.008620474519045398,0.015599124832177314
2015-03-19,-0.005077608480877715,-0.0027024603892824867
2015-03-20,0.013967947123365439,0.00423838957792124
2015-03-23,-0.008970268052454936,-0.002769905459387987
2015-03-24,-0.0027229378138794243,0.020160100489909804
2015-03-25,-0.008402162599518113,-0.020204869127446824
2015-03-26,-0.009779169500559888,-0.0064904356796725805
2015-03-27,0.008700279674878311,-0.012378825753459579
2015-03-30,0.010816716379716264,0.006706906304350636
2015-03-31,-0.00666947398762797,-0.00732718698990019
2015-04-01,-0.004957122812163059,-0.00997654197953448
2015-04-02,0.005360142637337408,-0.013041785551448488
2015-04-06,0.012785614000309035,0.0023034603455261227
2015-04-07,-0.006999740390030553,0.00047492888002821746
2015-04-08,0.017972639576541403,0.008510868345384908
2015-04-09,0.006119776472180107,-0.0015336159064569118
2015-04-10,-0.002323202927133299,-0.001424895821295558
2015-04-13,-0.0007581425134450244,-0.001556750891052318
2015-04-14,0.007166474179881308,-0.016418309141221825
2015-04-15,-0.004319782926109481,0.004026631337865034
2015-04-16,0.006731727364913847,0.0023819921805051576
2015-04-17,-0.027522754520884297,-0.01843408498236948
2015-04-20,0.036471305516949735,0.02138966833893607
2015-04-21,0.004278268482925638,-0.0026371088788517145
2015-04-22,-0.0035340375596052956,0.010052825931447037
2015-04-23,0.0004873365248035342,0.01405627780218931
2015-04-24,0.13217782645721562,0.03248311488303686
2015-04-27,-0.014802328720787992,-0.01455612565842021
2015-04-28,-0.021317346584747692,-0.0030476326753121753
2015-04-29,0.00013976146658735783,-0.008342735471689112
2015-04-30,-0.017835140106403087,-0.021613104762064645
2015-05-01,0.0025808892506080355,0.0010416234485659324
2015-05-04,0.0004019838049338454,0.005339839131345295
2015-05-05,-0.0043827314519974065,-0.018627188476758653
2015-05-06,-0.004974474679941024,-0.012473876533714425
2015-05-07,0.018393385562940696,0.012285423662941242
2015-05-08,0.01582704434698185,0.014070488343240366
2015-05-11,-0.0019387370635095265,-0.0046930752365028
2015-05-12,-0.004236723783933855,-0.012510266514402115
2015-05-13,-0.009674996692712878,0.0010957715812231622
2015-05-14,0.012594017600344542,0.016441978907647793
2015-05-15,-0.014634230809673496,-0.008486911981100362
2015-05-18,-0.0017856359365701227,-0.0029076376045358834
2015-05-19,-0.008335766490117151,0.009461030515461882
2015-05-20,0.0050853414440791295,0.0035480765157430883
2015-05-21,0.01816544858996659,0.0059901696888018646
2015-05-22,-0.009310350922674376,-0.004433656400434348
2015-05-26,-0.005063886094626784,-0.014528068866373459
2015-05-27,0.013887592912888979,0.013935393696437707
